state,county,zipcode,county_name,mean_income_rank_p25,mean_income_rank_p25_se,jail_rank_p25,jail_rank_p25_se,child_below_med,income_rank_black_p25,income_rank_black_p25_se,income_rank_hisp_p25,income_rank_hisp_p25_se,income_rank_white_p25,income_rank_white_p25_se,jail_rank_black_p25,jail_rank_black_p25_se,jail_rank_hisp_p25,jail_rank_hisp_p25_se,jail_rank_white_p25,jail_rank_white_p25_se,child_below_med_white,child_below_med_black,child_below_med_hisp,income_rank_female_p25,income_rank_female_p25_se,income_rank_male_p25,income_rank_male_p25_se,jail_rank_female_p25,jail_rank_female_p25_se,jail_rank_male_p25,jail_rank_male_p25_se,child_below_med_male,child_below_med_female,income_rank_black_female_p25,income_rank_black_female_p25_se,income_rank_hisp_female_p25,income_rank_hisp_female_p25_se,income_rank_white_female_p25,income_rank_white_female_p25_se,income_rank_black_male_p25,income_rank_black_male_p25_se,income_rank_hisp_male_p25,income_rank_hisp_male_p25_se,income_rank_white_male_p25,income_rank_white_male_p25_se,jail_rank_black_female_p25,jail_rank_black_female_p25_se,jail_rank_hisp_female_p25,jail_rank_hisp_female_p25_se,jail_rank_white_female_p25,jail_rank_white_female_p25_se,jail_rank_black_male_p25,jail_rank_black_male_p25_se,jail_rank_hisp_male_p25,jail_rank_hisp_male_p25_se,jail_rank_white_male_p25,jail_rank_white_male_p25_se,child_below_med_white_m,child_below_med_black_m,child_below_med_hisp_m,child_below_med_white_f,child_below_med_black_f,child_below_med_hisp_f
47,95,4902,Dyersburg,0.33154741,0.011392309,0.026332049,0.00910103,1012.6156,0.27992332,0.018198773,,,0.3587105,0.01665107,0.035450965,0.020813534,,,0.017607773,0.00896408,634.63214,322.42191,,0.35980108,0.016073536,0.30400008,0.015825851,-0.002007769,0.002153867,0.057155631,0.020274827,549.67505,465.1347,0.31246236,0.024482647,,,0.3879309,0.025495881,0.24642263,0.026656911,,,0.33385664,0.02238993,-0.005376152,0.006700417,,,-0.00058008,0.003596549,0.087338783,0.049005602,,,0.02988906,0.016386503,359.60751,167.56744,,277.0769,154.33585,
47,97,4902,Dyersburg,0.35393196,0.005483472,0.043530613,0.006325615,4619.0166,0.29477793,0.007489346,0.36662117,0.044538606,0.41219404,0.009225109,0.059212271,0.010276802,-0.006717351,0.009497097,0.030348347,0.007109321,2235.5325,2272.9131,72.498367,0.3661086,0.008500143,0.34251806,0.007626815,0.009977597,0.003281469,0.082768366,0.011608121,2341.3784,2279.792,0.31989387,0.009973588,0.3751502,0.053574666,0.41380525,0.013655551,0.27076057,0.01077897,,,0.41037357,0.012777613,0.010773806,0.004025243,-0.020667557,0.013755085,0.013876522,0.005676321,0.12022737,0.021508846,,,0.048941355,0.011508921,1153.4513,1133.0872,,1081.8428,1139.0328,31.633467
47,99,6200,Florence,0.38200092,0.006107139,0.015739094,0.003246429,5894.1509,0.292014,0.022813097,0.36913711,0.045000546,0.3974489,0.00645374,0.094883524,0.042474464,0.053562272,0.052838217,0.01217042,0.002995106,5491.4233,146.99855,76.617279,0.39135361,0.008751866,0.37269616,0.008339646,0.006012759,0.002553305,0.026077216,0.005310446,3133.6724,2759.9395,0.30482414,0.030615004,0.42576483,0.064760476,0.4044005,0.009227527,0.2778427,0.032845546,0.32241461,0.068137877,0.3899985,0.009159264,0.03755261,0.034098931,-0.006725011,0.01327047,0.005742288,0.002556688,0.14860433,0.072560742,0.12379112,0.10273514,0.018105388,0.004557068,2922.2017,77.460114,33.137154,2571.116,69.600212,42.29554
47,101,5500,Columbia,0.38793707,0.009843079,0.02451756,0.006980377,1754.1945,0.39789328,0.076591276,,,0.40026349,0.010492648,0.069349997,0.069025151,,,0.023382582,0.006391724,1653.0734,31.717667,,0.42773408,0.015083758,0.3484562,0.013515875,0.007289794,0.004757554,0.040020384,0.012438315,902.87842,849.97516,,,,,0.43644565,0.015213752,,,,,0.36301273,0.01491182,,,,,0.009250476,0.004880024,,,,,0.039750695,0.012947424,830.94995,,,820.78314,,
47,103,6000,Huntsville,0.41405612,0.007305461,0.015282071,0.003751096,3830.2966,0.32583007,0.017260199,0.4653005,0.049781755,0.43589291,0.008152187,0.041407179,0.0178531,-0.001361679,0.008964037,0.011929469,0.003695222,3186.6958,455.51419,64.965263,0.42288592,0.01030415,0.40610281,0.010308353,0.001047844,0.000594702,0.029956259,0.007480654,1959.2915,1870.3468,0.3432712,0.021894587,0.40488255,0.063945159,0.44413984,0.011723507,0.30863079,0.02659452,0.52427602,0.070532255,0.42829058,0.011298393,0.005686832,0.007885466,0.013899795,0.022191042,0.000372486,0.000627423,0.10068758,0.041597996,,,0.024278885,0.00692638,1637.329,226.45503,36.466499,1549.9823,230.85202,30.939623
47,105,302,Knoxville,0.37602723,0.006278532,0.015082464,0.003391623,4198.0386,0.33696452,0.047492631,0.41768235,0.02047777,0.39062041,0.006990309,0.026565785,0.024796424,0.002362669,0.003949767,0.015789218,0.003568422,3674.0386,64.562035,303.7666,0.38836041,0.008832113,0.36443487,0.008476227,0.00682728,0.002853054,0.023074517,0.005998746,2135.8618,2062.3625,0.22468552,0.053142324,0.41850677,0.03001613,0.40575224,0.009923749,0.41820607,0.074616112,0.42032164,0.027279686,0.37534848,0.009786659,0.057573669,0.052963614,-0.001696743,0.004301494,0.00653459,0.003121119,0.010825381,0.028118791,0.00917249,0.008816091,0.024959406,0.006717574,1859.8776,29.448984,177.85803,1815.5453,37.165085,125.91216
47,107,6502,Cleveland,0.37986007,0.005706703,0.028942319,0.004372629,6147.2417,0.32119203,0.020382674,0.40666604,0.034664188,0.39791074,0.006258293,0.093281426,0.028186319,0.004657797,0.006593332,0.026067022,0.004436354,5250.5649,421.82407,231.84549,0.38820875,0.008071991,0.37130657,0.007935076,0.01072457,0.004255468,0.048815042,0.008429499,3216.3545,2933.0957,0.34818351,0.026829574,0.38425106,0.043013278,0.40479779,0.008880904,0.29514891,0.029108826,0.44024351,0.054920599,0.39147881,0.008940825,0.048436821,0.020801226,-0.002597102,0.00670194,0.008297138,0.003446221,0.15298685,0.053244777,0.010918989,0.017766234,0.045176599,0.007966085,2753.1658,211.86079,124.99721,2500.146,210.49945,110.60207
47,109,5100,Corinth,0.38462278,0.007407272,0.017995305,0.004437791,3602.9761,0.30767834,0.01981722,0.3389478,0.043380976,0.40520161,0.008331918,0.046448052,0.022450736,0.012046299,0.023375325,0.015042394,0.003748166,3094.4199,312.09732,62.505932,0.40195966,0.011004744,0.36931348,0.010547763,0.004939105,0.002924097,0.032226413,0.008701025,1829.0415,1775.1766,0.28145847,0.025780316,,,0.42531434,0.011949452,0.33399707,0.031176865,,,0.38522628,0.011477486,0.002868213,0.004706117,,,0.005361222,0.002507794,0.081305392,0.037782725,,,0.028729124,0.008265463,1553.7653,157.9911,,1540.1552,153.04053,
47,111,5600,Nashville,0.41042402,0.008126996,0.019768436,0.004508427,3449.7998,,,0.51138514,0.065162919,0.42199272,0.00818505,,,,,0.01923839,0.004317358,3272.7332,,95.403801,0.42500183,0.01094727,0.39593261,0.01098165,0.003783103,0.002233532,0.038438007,0.009333768,1723.4258,1728.9139,,,,,0.43788022,0.011842308,,,,,0.40654504,0.011514291,,,,,0.003074462,0.001867937,,,,,0.036465615,0.008970679,1618.4756,,,1657.2061,,
47,113,4901,Jackson,0.34448504,0.003507407,0.045782357,0.003837351,11900.299,0.30493432,0.00390688,0.36674616,0.023919227,0.41826946,0.006485226,0.066280007,0.005672489,0.002383126,0.003040596,0.014478252,0.003324509,4167.9639,7656.6787,336.54932,0.36654878,0.005228405,0.32481557,0.005006253,0.007116337,0.001761651,0.086838536,0.007356137,6223.8462,5677.6353,0.32304406,0.00510209,0.39321858,0.033435058,0.4419376,0.009525635,0.28679481,0.005815718,0.3301008,0.035244539,0.4005304,0.00901013,0.009437597,0.002725451,-0.001833243,0.004660857,0.002243202,0.001498122,0.12949634,0.010986976,0.01003851,0.012860615,0.02695943,0.006192168,2183.0508,3970.9546,199.91403,1985.0695,3685.4788,138.34914
47,115,6401,Chattanooga,0.38235199,0.007531902,0.013098524,0.003737805,3695.6436,0.33567929,0.026066516,0.26726687,0.075262263,0.39751944,0.008118552,0.064538606,0.030773394,,,0.009297936,0.003178922,3353.3311,212.14281,29.894012,0.38463417,0.010234961,0.38064489,0.010259488,0.002076878,0.00171974,0.023926178,0.006541947,1978.2146,1718.3989,0.34421873,0.031720042,,,0.399165,0.011794077,0.32607651,0.042207882,,,0.39542204,0.011354601,0.006846273,0.010752088,,,5.80E-05,0.00076158,0.14567679,0.067822337,,,0.016209837,0.005655733,1800.3409,105.72301,,1553.7294,106.65144,
47,117,5500,Columbia,0.38198176,0.007932941,0.039633654,0.007644672,2908.1257,0.30901375,0.018637599,0.37310657,0.043495413,0.40594077,0.009029358,0.140365,0.036161724,-0.002827987,0.00641675,0.024283227,0.006341283,2315.7512,364.62042,120.96535,0.39833325,0.011188488,0.36673364,0.011089343,0.015947171,0.006762543,0.065321654,0.012487118,1488.7401,1419.2734,0.35078627,0.031596579,0.35074002,0.052825823,0.41485167,0.012836603,0.27603862,0.023884086,0.37824461,0.065768801,0.39731234,0.012786508,0.032098081,0.025160659,-0.003213104,0.008852748,0.01330208,0.006448708,0.25360584,0.055055238,0.021823451,0.028620832,0.034699392,0.009997328,1165.327,193.18207,60.311745,1150.1036,168.56093,60.346188
47,119,5500,Columbia,0.3699193,0.004745717,0.034537885,0.004128585,7077.0083,0.30760568,0.0077968,0.35168487,0.02694189,0.40698016,0.006216883,0.076667212,0.011071708,0.003321596,0.003672882,0.017480426,0.003228544,4688.394,2015.9441,228.29613,0.38730332,0.006837742,0.35372552,0.006797596,0.009042928,0.002798742,0.063182525,0.007971025,3615.6184,3461.812,0.33274284,0.010212741,0.3581427,0.035400394,0.42141631,0.008667307,0.27819404,0.011185059,0.34973499,0.036805276,0.39303419,0.008626424,0.01180483,0.004917674,0.000128075,0.002695499,0.007161286,0.003198449,0.16726355,0.023506094,0.007125474,0.009169646,0.027907148,0.006213122,2412.8669,1049.8936,118.91834,2276.8223,970.37134,109.81927
47,121,6502,Cleveland,0.37347463,0.010290744,0.042516675,0.01010803,1827.807,0.39395818,0.075335525,,,0.38570702,0.011319065,0.15691243,0.11568592,,,0.0379784,0.009162032,1767.7767,13.70306,,0.37476927,0.014962655,0.37219086,0.014459578,0.004263337,0.004003378,0.070923194,0.01895383,982.24957,842.78802,,,,,0.39301929,0.01659056,,,,,0.38043508,0.015263667,,,,,0.005253889,0.004044514,,,,,0.062141452,0.017882029,957.82373,,,807.80023,,
47,123,6502,Cleveland,0.37495977,0.005533707,0.028499685,0.004494717,6060.6279,0.33927587,0.02996213,0.38480923,0.03315777,0.39104086,0.006147706,0.04650677,0.031447757,0.005797071,0.008078742,0.028135244,0.004199549,5444.1782,158.13226,214.01741,0.39415371,0.008312464,0.35726982,0.007825218,0.012542765,0.004510148,0.044751126,0.007926229,3136.4702,2924.134,0.38760546,0.047736384,0.42806375,0.056276832,0.40810624,0.009126826,0.30616811,0.03951754,0.35435051,0.042431735,0.37472361,0.008560996,0.009372714,0.018029492,-0.005137255,0.011705409,0.012164292,0.003767988,0.083428457,0.055607285,-0.010455932,0.009527062,0.042821091,0.008191965,2782.4209,87.786644,130.49017,2662.7622,69.584305,85.619911
47,125,5900,Clarksville,0.37216002,0.002959489,0.027898891,0.002368056,19803.307,0.31821626,0.004665795,0.40754399,0.010701742,0.40954381,0.004333412,0.046400908,0.004810402,0.022394523,0.006727699,0.020093042,0.002477597,10989.852,5726.4902,1534.5248,0.38797435,0.004331197,0.35715315,0.004242229,0.004511122,0.001157083,0.053112559,0.004581514,10148.29,9655.9316,0.3388316,0.006099064,0.43480003,0.015183065,0.41974622,0.006194207,0.29670531,0.007439704,0.37639809,0.015529565,0.39969733,0.006097175,0.006533469,0.002125834,-0.001318381,0.000882389,0.003263186,0.001152225,0.096889824,0.011094296,0.052086953,0.014336089,0.035850342,0.004496443,5665.3291,2874.6702,783.2085,5327.5732,2850.1719,745.15979
47,127,5700,Tullahoma,0.44952258,0.018685283,0.015870564,0.00950691,594.95477,,,,,0.45215404,0.019352356,,,,,0.015870588,0.009987065,563.58063,,,0.49206996,0.027125882,0.41076168,0.02490191,0.009831918,0.010371471,0.015193966,0.012934252,291.60294,303.70313,,,,,0.50002515,0.028215023,,,,,0.40979528,0.02590795,,,,,0.014949271,0.012995702,,,,,0.017677482,0.013799756,279.1582,,,285.02386,,
47,129,302,Knoxville,0.38531432,0.008633965,0.021596165,0.00564535,2967.8555,,,,,0.39827174,0.008875947,,,,,0.020410813,0.004994014,2871.2051,,,0.40012896,0.012410592,0.37199214,0.012068479,0.004583547,0.003038876,0.032686945,0.009919697,1507.1768,1465.2617,,,,,0.41461614,0.013494054,,,,,0.38371974,0.012089817,,,,,0.006230278,0.003315252,,,,,0.033315752,0.009528151,1467.2766,,,1407.7675,,
47,131,25300,Union City,0.37508652,0.006615684,0.021968711,0.004575448,3705.2949,0.30904794,0.01150822,0.40509734,0.029212059,0.40513402,0.008683612,0.035169724,0.011899199,0.024523225,0.019826975,0.018791862,0.004936047,2736.8516,714.77789,139.63182,0.37659076,0.009348133,0.3739638,0.009953479,0.007128123,0.003159816,0.036020048,0.008136547,1889.5321,1815.7725,0.3017804,0.014314816,0.37935314,0.042944372,0.41053012,0.012422055,0.31789976,0.01894957,0.43054941,0.039133906,0.40144852,0.012213362,0.011142544,0.007856505,0.006233961,0.011295635,0.007436161,0.00380841,0.067555435,0.022770207,0.042669952,0.03779047,0.029121822,0.008554023,1384.2365,371.44791,89.176788,1353.5165,344.69119,50.607586
47,133,6302,Cookeville,0.39765087,0.008010893,0.025048196,0.005464474,3054.3572,,,,,0.40571564,0.008144089,,,,,0.024629911,0.005402246,2993.3474,,,0.40605608,0.011368173,0.38949791,0.011220822,0.009596155,0.00391022,0.039224096,0.009555763,1540.0947,1518.6664,,,,,0.41394573,0.011783748,,,,,0.39819455,0.011312586,,,,,0.007181303,0.00282368,,,,,0.040671065,0.009095565,1502.8002,,,1494.1957,,
47,135,4903,Lexington,0.37251553,0.012801924,0.006887084,0.004419153,1236.588,,,,,0.38475221,0.014455769,,,,,0.006014115,0.004025897,1165.6205,,,0.39512211,0.019639572,0.35119292,0.018760571,0.01010547,0.007440896,0.007961854,0.004287067,624.23163,615.13251,,,,,0.40565723,0.020604562,,,,,0.36881155,0.019928236,,,,,0.007984269,0.007601028,,,,,0.007024151,0.003431536,591.59442,,,578.1922,,
47,137,6302,Cookeville,0.42832074,0.015732396,0.023527227,0.010226564,800.88379,,,,,0.43148941,0.016354347,,,,,0.023747467,0.010612242,786.77332,,,0.4092074,0.021431163,0.44860399,0.023864886,0.00633709,0.006936517,0.049776763,0.021499496,401.95459,397.83127,,,,,0.40558702,0.021280708,,,,,0.45604599,0.023808332,,,,,0.005237057,0.005793363,,,,,0.041107871,0.018618345,398.8866,,,387.66681,,
47,139,6502,Cleveland,0.37386617,0.009152387,0.019273454,0.00594511,2370.1663,,,,,0.38510433,0.009912498,,,,,0.018763913,0.005690046,2288.9617,,,0.38798419,0.013619391,0.36255026,0.012934464,0.007117723,0.004446639,0.030540828,0.010407619,1208.6359,1162.8781,,,,,0.39622781,0.01396545,,,,,0.37389502,0.013837455,,,,,0.005404126,0.003381419,,,,,0.031579193,0.010344607,1161.7097,,,1128.016,,
47,141,6302,Cookeville,0.39504185,0.005324852,0.024633206,0.003675088,7235.6284,0.28874928,0.02057351,0.39180258,0.025429619,0.408766,0.005586065,0.11771684,0.043051019,0.002868381,0.00317557,0.022276914,0.003410511,6403.9468,164.36971,489.634,0.41732922,0.007558947,0.37271091,0.00719791,0.011265188,0.003797927,0.038050592,0.006622713,3634.5896,3605.3301,0.31817517,0.030155074,0.44508019,0.037274595,0.42993289,0.007980575,0.25930464,0.028128762,0.33596358,0.032229718,0.3876096,0.007714808,-0.005874631,0.00448263,0.000256874,0.005608177,0.012665382,0.00427214,0.2350533,0.07411921,0.006031815,0.010956828,0.032535043,0.006228654,3190.24,82.183784,251.96938,3216.1155,83.32431,238.96619
47,143,6402,Crossville,0.37086412,0.006810241,0.015160686,0.003786526,3859.7971,0.33796823,0.035769563,0.36404854,0.039909653,0.38582367,0.007853392,0.017862808,0.008851615,0.004459939,0.010092987,0.014938808,0.00404775,3458.1292,128.96986,112.2072,0.36730132,0.009446711,0.37482691,0.010240816,0.009100334,0.003992164,0.020771585,0.006620996,1958.6315,1901.6837,0.32388043,0.038345121,0.37399673,0.050427139,0.37954247,0.010918399,0.3492741,0.063998021,0.35914949,0.058899999,0.39258978,0.011450627,0.027781053,0.047378074,-0.011177984,0.012572507,0.0082373,0.004316777,0.046183836,0.0336973,,,0.020583073,0.006569328,1754.541,55.21439,54.465134,1703.406,72.571754,57.74604
47,145,302,Knoxville,0.35640827,0.005430585,0.019079007,0.003671153,5200.563,0.28050449,0.018553263,0.34833041,0.036774199,0.37100583,0.006200487,0.095239036,0.031382728,0.004040184,0.005998096,0.014960716,0.003194864,4687.9146,248.04944,65.278801,0.37242872,0.00764208,0.34104437,0.007598245,0.004476073,0.002065811,0.03326543,0.006778798,2645.9917,2556.1289,0.33609524,0.028590811,0.29381114,0.046176072,0.38398007,0.00875448,0.23241897,0.024444979,0.43119565,0.063632362,0.35927242,0.008731337,0.024706788,0.024944734,-0.010521386,0.006968848,0.0034352,0.00169254,0.15620981,0.055341143,0.02538266,0.032154113,0.02627594,0.006051118,2382.3535,125.88119,28.77998,2304.1411,120.7754,35.638344
47,147,5600,Nashville,0.39402518,0.005356235,0.031798329,0.004351363,6551.4946,0.3228797,0.010882465,0.36927876,0.026501704,0.42775035,0.006321164,0.059700735,0.013511167,0.034479193,0.020820085,0.025665728,0.004324821,5076.4297,1046.6029,232.52055,0.40137854,0.007320716,0.38763395,0.007474174,0.008510439,0.003143545,0.055116497,0.007683614,3458.7229,3096.322,0.34649664,0.014588843,0.34130353,0.035853159,0.43245527,0.008927371,0.30081177,0.015702454,0.41114444,0.04325201,0.42388994,0.008781089,0.002319393,0.00401069,0.00218134,0.006096523,0.011419246,0.004408508,0.13088967,0.028885303,0.070065998,0.046189565,0.03842023,0.007434324,2705.8794,513.79492,129.20111,2375.5454,532.33075,100.5532
47,149,5600,Nashville,0.38541704,0.003276764,0.042389538,0.003302592,18025.701,0.33366448,0.006641748,0.40273863,0.016109364,0.41120911,0.004075338,0.084497675,0.009198058,0.014826556,0.00800758,0.032266006,0.003109052,12770.694,3266.0481,954.07617,0.40071672,0.004531836,0.37089396,0.004666519,0.012028001,0.002613027,0.075857744,0.006127889,9222.8535,8802.1953,0.354159,0.00883605,0.42332286,0.022708045,0.42124707,0.005603469,0.31062901,0.009808139,0.38389081,0.022012422,0.40144229,0.005730813,0.01537906,0.004160071,0.002634311,0.002102884,0.011621351,0.002892935,0.1712497,0.017733339,0.034648102,0.018261442,0.054169193,0.006241745,6501.6846,1676.1523,526.73175,6269.2271,1590.9116,430.41861
47,151,4602,Somerset,0.37750253,0.008054984,0.013618115,0.003773118,4151.6997,,,,,0.38774726,0.008163151,,,,,0.013391307,0.003778459,4018.8083,,,0.38436174,0.010442635,0.37045676,0.011134295,0.002158661,0.002158125,0.026093859,0.007668284,2079.8254,2076.281,,,,,0.39535347,0.011583921,,,,,0.38105136,0.011321345,,,,,0.000972109,0.001373089,,,,,0.025192518,0.008120381,2004.1121,,,2019.1066,,
47,153,6401,Chattanooga,0.3554472,0.010311428,0.024446111,0.007634667,1750.387,,,,,0.36460218,0.011150283,,,,,0.024045106,0.007643491,1674.3708,,,0.35862395,0.013519736,0.35400453,0.0145643,0.008372394,0.006137232,0.045243718,0.014723269,898.3194,852.5835,,,,,0.36347064,0.015730038,,,,,0.36756116,0.015556249,,,,,0.005341742,0.003774581,,,,,0.04259605,0.014882259,845.74475,,,828.27112,,
47,155,200,Morristown,0.36616534,0.003882687,0.029977838,0.003153653,9752.2676,0.38102874,0.046982907,0.32843062,0.027864711,0.37729561,0.00421864,0.050907113,0.045287162,0.012802437,0.010718444,0.029768355,0.003392233,9143.7549,88.402069,159.101,0.37987325,0.005449799,0.35275596,0.005529922,0.012560514,0.003128185,0.04759578,0.005616627,5079.5522,4672.4995,0.38791159,0.074475646,0.34099656,0.036782756,0.38945997,0.005965772,0.37238458,0.059784327,0.29487485,0.049572725,0.36564863,0.005868122,,,-0.00288254,0.004909456,0.012790936,0.002587024,0.060884573,0.061128892,0.040053122,0.039950956,0.046833657,0.005669666,4760.7065,51.385006,66.39608,4382.7231,35.379303,87.140724
47,157,5202,Memphis,0.31822866,0.001077969,0.043078531,0.001204017,143633.98,0.29410699,0.001074675,0.38164264,0.007188841,0.42452905,0.002829983,0.050691094,0.001346807,0.018353108,0.004107647,0.019078495,0.00166767,22743.252,115807.29,4462.5396,0.34267306,0.001437819,0.29382727,0.001562329,0.00445835,0.000391476,0.088135712,0.00234416,72635.195,70987.195,0.31826892,0.001397517,0.39152476,0.010218235,0.44520652,0.004106655,0.2686567,0.001548774,0.37245622,0.009580702,0.40516171,0.003976253,0.004560992,0.00048811,-8.04E-05,0.000501838,0.004766256,0.001018735,0.10602205,0.002783226,0.038365871,0.008685648,0.033773076,0.003117916,11685.158,58279.66,2418.574,11058.432,57498.387,2046.7732
47,159,5600,Nashville,0.41190237,0.009544818,0.025954498,0.00658537,2373.5688,0.35376257,0.04454213,0.37974149,0.068813957,0.42743111,0.010286043,0.06264741,0.050927605,0.026562994,0.038368098,0.025762288,0.006974314,2145.6035,87.177116,37.786324,0.40903309,0.013534803,0.41511583,0.013546438,0.014444339,0.006850244,0.038066067,0.011838172,1251.5853,1121.0951,0.47609192,0.069116861,,,0.42171437,0.014421046,,,,,0.43317929,0.014256116,-0.009835817,0.009637654,,,0.014523174,0.007748788,,,,,0.0350595,0.011072672,1132.4862,,,1012.3198,46.183338,
47,161,5900,Clarksville,0.40899262,0.010962091,0.029781548,0.00784031,1793.2015,0.32056466,0.047499578,,,0.41869879,0.011242289,0.13075016,0.089488059,,,0.025875248,0.007327312,1644.6929,36.238186,,0.41304961,0.01535393,0.4054738,0.015347004,0.00579118,0.004129389,0.055013236,0.014951609,898.76776,896.21222,,,,,0.41523042,0.015955338,,,,,0.42278761,0.016212024,,,,,0.003454198,0.002751392,,,,,0.047859147,0.01433298,811.02661,,,835.10382,,
47,163,100,Johnson City,0.35718608,0.003250186,0.032476772,0.002841249,15609.164,0.31422824,0.014592499,0.37267333,0.026962472,0.36901665,0.003649782,0.090952732,0.022181217,0.015737323,0.013808506,0.029689904,0.003202194,14457.84,506.99326,206.36844,0.37351534,0.004584714,0.34059983,0.004538072,0.012855112,0.002898051,0.053320158,0.005048712,8025.2212,7583.6577,0.32285964,0.01757578,0.3864302,0.03797679,0.38696799,0.005208605,0.30726275,0.024886327,0.35173607,0.040211033,0.3522304,0.005085309,0.034582186,0.015832458,0.003588682,0.006138897,0.01139205,0.00251509,0.19131716,0.055096641,0.036555689,0.030250149,0.048530851,0.00479917,7438.1323,255.9323,101.79267,7021.5371,247.38055,104.24695
47,165,5600,Nashville,0.40631235,0.003658194,0.033150204,0.003015631,13140.737,0.32825574,0.009254132,0.39504614,0.018709214,0.4311322,0.004240313,0.091233931,0.012596641,0.016885407,0.009206429,0.023604473,0.002696244,10667.634,1597.7324,495.23203,0.41897365,0.005291562,0.39489728,0.005199843,0.01063201,0.002856641,0.056490473,0.005445913,6815.9619,6325.5698,0.33787933,0.011239714,0.40984237,0.026396764,0.44096288,0.005969032,0.317298,0.013396867,0.38197955,0.025904333,0.42187849,0.005905856,0.008278094,0.004698735,-0.004033862,0.002240275,0.012150803,0.002929348,0.18950282,0.026680784,0.033610884,0.020760531,0.03533379,0.004574573,5547.915,804.7702,265.55286,5118.9819,792.10931,231.14565
47,167,5202,Memphis,0.35908478,0.004896745,0.036114402,0.004242446,7625.5088,0.30321485,0.006497068,0.44516981,0.041435376,0.4051297,0.006829822,0.05864732,0.008809166,0.001671849,0.005972435,0.018578513,0.004063358,4500.0723,2947.238,107.09583,0.37022811,0.006883137,0.34957165,0.006921825,0.003670568,0.001539194,0.068036512,0.008171555,3982.8125,3641.1326,0.32587647,0.008890508,0.43607128,0.054028619,0.41004321,0.009852876,0.28272575,0.009796551,0.42885959,0.05617632,0.39998886,0.00953948,0.003424079,0.002401152,0.000844224,0.006571147,0.004219795,0.002248042,0.11317884,0.018427379,0.005632104,0.009230159,0.033026412,0.007589071,2354.8518,1533.9924,56.474598,2143.9138,1412.5371,50.842663
47,169,5600,Nashville,0.38320497,0.012221793,0.024908233,0.008524736,1023.9543,0.29944268,0.02887178,,,0.40608114,0.014195031,0.063770801,0.043008428,,,0.024240231,0.009776798,834.6955,135.18951,,0.39653957,0.018455982,0.37397155,0.016732415,0.001983608,0.002347095,0.046515413,0.015849799,558.28003,464.72983,0.36976078,0.053704545,,,0.41599497,0.021245558,0.26087779,0.036045738,,,0.39673901,0.019407611,,,,,0.004332712,0.00500147,0.098435543,0.063210428,,,0.040868104,0.015882678,458.84021,71.984291,,375.69849,65.120605,
47,171,100,Johnson City,0.36653757,0.009520856,0.012728896,0.004900281,1907.0256,,,0.39050013,0.050859481,0.3816576,0.010565443,,,0.015504983,0.028676366,0.010631458,0.004108084,1757.0103,,82.825676,0.36800939,0.013271581,0.36519444,0.013563994,0.006303442,0.004523626,0.015797118,0.007587452,1024.1729,883.92438,,,,,0.38204628,0.014815658,,,0.35523036,0.060449284,0.38142431,0.014776955,,,,,0.006265011,0.00434158,,,,,0.015352507,0.007621994,937.55212,,48.673447,820.15192,,
47,173,302,Knoxville,0.36554793,0.007181078,0.011645908,0.003625372,3127.3176,,,,,0.37935823,0.008014111,,,,,0.01219507,0.003656986,3005.8279,,,0.37811169,0.01032343,0.35529834,0.010115701,0.007085242,0.003565362,0.016570775,0.005011185,1643.3695,1484.6738,,,,,0.38704267,0.01147586,,,,,0.37299323,0.011024089,,,,,0.006124488,0.002935095,,,,,0.01764125,0.00536129,1571.1144,,,1433.6105,,
47,175,6301,McMinnville,0.38386759,0.01467082,0.017084574,0.007703267,884.9621,,,,,0.40030709,0.015429288,,,,,0.015416862,0.007081617,871.31104,,,0.40165257,0.020560307,0.36553586,0.020813843,-0.002502183,0.002419412,0.026457649,0.01497802,452.71552,432.71729,,,,,0.41658518,0.021642962,,,,,0.3822906,0.021342117,,,,,0.007193691,0.005732665,,,,,0.024873108,0.015361672,448.46817,,,422.14102,,
47,177,6301,McMinnville,0.37481052,0.005980003,0.03184605,0.005116307,5225.7573,0.31339306,0.022406112,0.38713944,0.028317351,0.39160857,0.00676669,0.13201539,0.041997015,0.008674244,0.007685402,0.026293917,0.004747959,4471.9063,254.57013,447.97467,0.38520765,0.008243245,0.36475837,0.008609613,0.011921829,0.00456896,0.053916406,0.008975018,2649.2268,2575.8508,0.34077433,0.027145181,0.41578141,0.042414259,0.40003306,0.009511043,0.28111276,0.034336727,0.35657266,0.038134955,0.38345507,0.009431738,0.027665833,0.029688776,-0.012486835,0.00817213,0.010519937,0.003660309,0.26359507,0.077527501,0.033278175,0.029165566,0.042546723,0.008606036,2261.9209,111.63742,266.47455,2210.4897,142.36009,187.28943
